#EXPORTTYPE:                 	DATA ALL                                                                                                                             
#FILE:                       	20260224_Mg_SiO2_stoich_loose_Ar_5Kmin.ngb-ss5                                                                                       
#FORMAT:                     	NETZSCH5                                                                                                                             
#FTYPE:                      	ASCII                                                                                                                                
#IDENTITY:                   	LOOSE_MgSiO2                                                                                                                         
#DECIMAL:                    	COMMA                                                                                                                                
#SEPARATOR:                  	TAB                                                                                                                                  
#MTYPE:                      	DTA                                                                                                                                  
#INSTRUMENT:                 	NETZSCH STA 449F5                                                                                                                    
#PROJECT:                    	THREAD                                                                                                                               
#DATE/TIME:                  	24/02/2026 18:39:34 (UTC+1)                                                                                                          
#CORR. FILE:                 	                                                                                                                                     
#TEMPCAL:                    	20260212_DTATG_CAL_AR_5KMIN_quadratic_T.ngb-ts5                                                                                      
#SENSITIVITY:                	20260212_5Kmin_DTATG_Ar_sens.ngb-es5                                                                                                 
#LABORATORY:                 	Politecnico Milano                                                                                                                   
#OPERATOR:                   	PARAVAN                                                                                                                              
#REMARK:                     	Mg + SiO2 stoichiometric. loose powder  heating program: 20 K/min Ar 0 50 20  T_start=25  C T_end = 850 C  m_sample_mettler = 0.01566
#SAMPLE:                     	LOOSE_MgSiO2                                                                                                                         
#SAMPLE MASS /mg:            	15.6245                                                                                                                              
#MATERIAL:                   	Mg_Sio2_thermite                                                                                                                     
#REFERENCE:                  	-                                                                                                                                    
#REFERENCE MASS /mg:         	0                                                                                                                                    
#TYPE OF CRUCIBLE:           	DTA/TG crucible Al2O3                                                                                                                
#SAMPLE CRUCIBLE MASS /mg:   	0                                                                                                                                    
#REFERENCE CRUCIBLE MASS /mg:	0                                                                                                                                    
#TG RANGE /mg:               	35000                                                                                                                                
#TAU-R:                      	---                                                                                                                                  
#CORR. CODE:                 	000                                                                                                                                  
#EXO:                        	+1                                                                                                                                   
#RANGE:                      	25 C/20.0(K/min)/850 C                                                                                                               
#SEGMENT:                    	S1/3                                                                                                                                 
#SEG. 1:                     	25 C/20.0(K/min)/850 C                                                                                                               

##Temp./ C	Time/min	DTA/(mW/mg)	Mass/%	Gas Flow(purge1)/(ml/min)	Gas Flow(purge2)/(ml/min)	Gas Flow(protective)/(ml/min)	Sensit./(uV/mW)
244.83400	11.40000	 6.82888	107.71801	0.000000e+000	50.00000	20.00000	0.29704
245.09900	11.41000	 6.83491	107.71801	0.000000e+000	50.00000	20.00000	0.29702
245.36400	11.42000	 6.84258	107.71801	0.000000e+000	50.00000	20.00000	0.29700
245.62900	11.43000	 6.84533	107.71801	0.000000e+000	50.00000	20.00000	0.29698
245.89500	11.44000	 6.84709	107.71801	0.000000e+000	50.00000	20.00000	0.29696
246.16000	11.45000	 6.84753	107.71801	0.000000e+000	50.00000	20.00000	0.29694
246.42400	11.46000	 6.84797	107.71801	0.000000e+000	50.00000	20.00000	0.29692
246.68900	11.47000	 6.84841	107.71801	0.000000e+000	50.00000	20.00000	0.29690
246.95399	11.48000	 6.84886	107.71801	0.000000e+000	50.00000	20.00000	0.29688
247.21899	11.49000	 6.84930	107.71801	0.000000e+000	50.00000	20.00000	0.29686
247.48300	11.50000	 6.84974	107.71801	0.000000e+000	50.00000	20.00000	0.29685
247.74800	11.51000	 6.85019	107.71993	0.000000e+000	50.00000	20.00000	0.29683
248.01199	11.52000	 6.86248	107.72185	0.000000e+000	50.00000	20.00000	0.29681
248.27699	11.53000	 6.86720	107.72377	0.000000e+000	50.00000	20.00000	0.29679
248.54100	11.54000	 6.86797	107.72505	0.000000e+000	50.00000	20.00000	0.29677
248.80499	11.55000	 6.86842	107.72633	0.000000e+000	50.00000	20.00000	0.29675
249.07001	11.56000	 6.86887	107.72697	0.000000e+000	50.00000	20.00000	0.29673
249.33400	11.57000	 6.86931	107.72761	0.000000e+000	50.00000	20.00000	0.29671
249.59801	11.58000	 6.86976	107.72825	0.000000e+000	50.00000	20.00000	0.29669
249.86200	11.59000	 6.87021	107.72825	0.000000e+000	50.00000	20.00000	0.29667
250.12601	11.60000	 6.87312	107.72825	0.000000e+000	50.00000	20.00000	0.29665
250.39101	11.61000	 6.88164	107.72889	0.000000e+000	50.00000	20.00000	0.29663
250.65500	11.62000	 6.88752	107.72889	0.000000e+000	50.00000	20.00000	0.29661
250.91901	11.63000	 6.88846	107.72889	0.000000e+000	50.00000	20.00000	0.29660
251.18201	11.64000	 6.88891	107.72953	0.000000e+000	50.00000	20.00000	0.29658
251.44600	11.65000	 6.88936	107.72953	0.000000e+000	50.00000	20.00000	0.29656
251.71001	11.66000	 6.88981	107.72953	0.000000e+000	50.00000	20.00000	0.29654
251.97400	11.67000	 6.89191	107.72953	0.000000e+000	50.00000	20.00000	0.29652
252.23700	11.68000	 6.89532	107.72953	0.000000e+000	50.00000	20.00000	0.29650
252.50101	11.69000	 6.90483	107.73017	0.000000e+000	50.00000	20.00000	0.29648
252.76500	11.70000	 6.90792	107.73017	0.000000e+000	50.00000	20.00000	0.29646
253.02901	11.71000	 6.90854	107.73017	0.000000e+000	50.00000	20.00000	0.29644
253.29201	11.72000	 6.90899	107.73017	0.000000e+000	50.00000	20.00000	0.29642
253.55499	11.73000	 6.90944	107.73081	0.000000e+000	50.00000	20.00000	0.29640
253.81900	11.74000	 6.90989	107.73081	0.000000e+000	50.00000	20.00000	0.29638
254.08200	11.75000	 6.91035	107.73081	0.000000e+000	50.00000	20.00000	0.29636
254.34599	11.76000	 6.92003	107.73081	0.000000e+000	50.00000	20.00000	0.29634
254.60899	11.77000	 6.92378	107.73145	0.000000e+000	50.00000	20.00000	0.29632
254.87199	11.78000	 6.92786	107.73145	0.000000e+000	50.00000	20.00000	0.29630
255.13499	11.79000	 6.92864	107.73145	0.000000e+000	50.00000	20.00000	0.29628
255.39799	11.80000	 6.92910	107.73145	0.000000e+000	50.00000	20.00000	0.29627
255.66100	11.81000	 6.92955	107.73209	0.000000e+000	50.00000	20.00000	0.29625
255.92400	11.82000	 6.93001	107.73209	0.000000e+000	50.00000	20.00000	0.29623
256.18799	11.83000	 6.93047	107.73209	0.000000e+000	50.00000	20.00000	0.29621
256.45001	11.84000	 6.93653	107.73209	0.000000e+000	50.00000	20.00000	0.29619
256.71301	11.85000	 6.94160	107.73209	0.000000e+000	50.00000	20.00000	0.29617
256.97601	11.86000	 6.94783	107.73273	0.000000e+000	50.00000	20.00000	0.29615
257.23901	11.87000	 6.94878	107.73273	0.000000e+000	50.00000	20.00000	0.29613
257.50201	11.88000	 6.94924	107.73273	0.000000e+000	50.00000	20.00000	0.29611
257.76401	11.89000	 6.94970	107.73273	0.000000e+000	50.00000	20.00000	0.29609
258.02701	11.90000	 6.95016	107.73337	0.000000e+000	50.00000	20.00000	0.29607
258.28900	11.91000	 6.95062	107.73337	0.000000e+000	50.00000	20.00000	0.29605
258.55200	11.92000	 6.95108	107.73337	0.000000e+000	50.00000	20.00000	0.29603
258.81500	11.93000	 6.95401	107.73337	0.000000e+000	50.00000	20.00000	0.29601
259.07700	11.94000	 6.95579	107.73401	0.000000e+000	50.00000	20.00000	0.29599
259.33899	11.95000	 6.96071	107.73401	0.000000e+000	50.00000	20.00000	0.29597
259.60199	11.96000	 6.96397	107.73401	0.000000e+000	50.00000	20.00000	0.29595
259.86401	11.97000	 6.96939	107.73401	0.000000e+000	50.00000	20.00000	0.29593
260.12601	11.98000	 6.97034	107.73465	0.000000e+000	50.00000	20.00000	0.29591
260.38901	11.99000	 6.97081	107.73465	0.000000e+000	50.00000	20.00000	0.29589
260.38901	12.00000	 6.97081	107.73465	0.000000e+000	50.00000	20.00000	0.29589
260.65100	12.01000	 6.97127	107.73465	0.000000e+000	50.00000	20.00000	0.29587
260.91299	12.02000	 6.97173	107.73465	0.000000e+000	50.00000	20.00000	0.29585
261.17499	12.03000	 6.97219	107.73529	0.000000e+000	50.00000	20.00000	0.29583
261.43701	12.04000	 6.97794	107.73529	0.000000e+000	50.00000	20.00000	0.29581
261.69901	12.05000	 6.98253	107.73529	0.000000e+000	50.00000	20.00000	0.29580
261.96100	12.06000	 6.98398	107.73529	0.000000e+000	50.00000	20.00000	0.29578
262.22299	12.07000	 6.99006	107.73593	0.000000e+000	50.00000	20.00000	0.29576
262.48499	12.08000	 6.99102	107.73593	0.000000e+000	50.00000	20.00000	0.29574
262.74701	12.09000	 6.99149	107.73593	0.000000e+000	50.00000	20.00000	0.29572
263.00800	12.10000	 6.99196	107.73593	0.000000e+000	50.00000	20.00000	0.29570
263.26999	12.11000	 6.99242	107.73657	0.000000e+000	50.00000	20.00000	0.29568
263.53201	12.12000	 6.99289	107.73657	0.000000e+000	50.00000	20.00000	0.29566
263.79300	12.13000	 6.99336	107.73657	0.000000e+000	50.00000	20.00000	0.29564
264.05499	12.14000	 7.00307	107.73657	0.000000e+000	50.00000	20.00000	0.29562
264.31601	12.15000	 7.00503	107.73721	0.000000e+000	50.00000	20.00000	0.29560
264.57800	12.16000	 7.00351	107.73721	0.000000e+000	50.00000	20.00000	0.29558
264.83899	12.17000	 7.01108	107.73721	0.000000e+000	50.00000	20.00000	0.29556
265.10001	12.18000	 7.00974	107.73721	0.000000e+000	50.00000	20.00000	0.29554
265.36200	12.19000	 7.01252	107.73721	0.000000e+000	50.00000	20.00000	0.29552
265.62299	12.20000	 7.01315	107.73785	0.000000e+000	50.00000	20.00000	0.29550
265.88400	12.21000	 7.01362	107.73785	0.000000e+000	50.00000	20.00000	0.29548
266.14600	12.22000	 7.01409	107.73785	0.000000e+000	50.00000	20.00000	0.29546
266.40701	12.23000	 7.01456	107.73785	0.000000e+000	50.00000	20.00000	0.29544
266.66800	12.24000	 7.01503	107.73849	0.000000e+000	50.00000	20.00000	0.29542
266.92899	12.25000	 7.01716	107.73849	0.000000e+000	50.00000	20.00000	0.29540
267.19000	12.26000	 7.02705	107.73849	0.000000e+000	50.00000	20.00000	0.29538
267.45099	12.27000	 7.02852	107.73849	0.000000e+000	50.00000	20.00000	0.29536
267.71201	12.28000	 7.03147	107.73913	0.000000e+000	50.00000	20.00000	0.29534
267.97198	12.29000	 7.03376	107.73913	0.000000e+000	50.00000	20.00000	0.29532
268.23300	12.30000	 7.03440	107.73913	0.000000e+000	50.00000	20.00000	0.29530
268.49399	12.31000	 7.03487	107.73913	0.000000e+000	50.00000	20.00000	0.29528
268.75500	12.32000	 7.03535	107.73977	0.000000e+000	50.00000	20.00000	0.29526
269.01501	12.33000	 7.03582	107.73977	0.000000e+000	50.00000	20.00000	0.29524
269.01501	12.34000	 7.03582	107.73977	0.000000e+000	50.00000	20.00000	0.29524
269.27600	12.35000	 7.04340	107.73977	0.000000e+000	50.00000	20.00000	0.29522
269.53699	12.36000	 7.05066	107.73977	0.000000e+000	50.00000	20.00000	0.29520
269.79700	12.37000	 7.05362	107.74041	0.000000e+000	50.00000	20.00000	0.29518
270.05801	12.38000	 7.05426	107.74041	0.000000e+000	50.00000	20.00000	0.29516
270.31799	12.39000	 7.05474	107.74041	0.000000e+000	50.00000	20.00000	0.29514
270.57800	12.40000	 7.06315	107.74041	0.000000e+000	50.00000	20.00000	0.29512
270.83899	12.41000	 7.06628	107.74041	0.000000e+000	50.00000	20.00000	0.29510
271.09900	12.42000	 7.07222	107.74041	0.000000e+000	50.00000	20.00000	0.29508
271.35901	12.43000	 7.07319	107.74041	0.000000e+000	50.00000	20.00000	0.29506
271.62000	12.44000	 7.07367	107.74041	0.000000e+000	50.00000	20.00000	0.29504
271.88000	12.45000	 7.07415	107.74041	0.000000e+000	50.00000	20.00000	0.29502
272.14001	12.46000	 7.07463	107.74041	0.000000e+000	50.00000	20.00000	0.29500
272.39999	12.47000	 7.07594	107.74041	0.000000e+000	50.00000	20.00000	0.29498
272.66000	12.48000	 7.08287	107.74041	0.000000e+000	50.00000	20.00000	0.29496
272.92001	12.49000	 7.08666	107.74041	0.000000e+000	50.00000	20.00000	0.29494
273.17999	12.50000	 7.08069	107.74041	0.000000e+000	50.00000	20.00000	0.29492
273.44000	12.51000	 7.08514	107.74041	0.000000e+000	50.00000	20.00000	0.29490
273.69901	12.52000	 7.08678	107.74041	0.000000e+000	50.00000	20.00000	0.29488
273.95901	12.53000	 7.09223	107.74041	0.000000e+000	50.00000	20.00000	0.29486
274.21899	12.54000	 7.09420	107.74041	0.000000e+000	50.00000	20.00000	0.29484
274.47800	12.55000	 7.09551	107.74041	0.000000e+000	50.00000	20.00000	0.29482
274.47900	12.56000	 7.09551	107.74041	0.000000e+000	50.00000	20.00000	0.29482
274.73801	12.57000	 7.09600	107.74041	0.000000e+000	50.00000	20.00000	0.29480
274.99799	12.58000	 7.09648	107.74041	0.000000e+000	50.00000	20.00000	0.29478
275.25699	12.59000	 7.09696	107.74041	0.000000e+000	50.00000	20.00000	0.29476
275.51700	12.60000	 7.09745	107.74041	0.000000e+000	50.00000	20.00000	0.29474
275.77600	12.61000	 7.09793	107.74041	0.000000e+000	50.00000	20.00000	0.29472
276.03500	12.62000	 7.09841	107.74041	0.000000e+000	50.00000	20.00000	0.29470
276.29501	12.63000	 7.09890	107.74041	0.000000e+000	50.00000	20.00000	0.29468
276.55399	12.64000	 7.09938	107.74041	0.000000e+000	50.00000	20.00000	0.29466
276.81299	12.65000	 7.09986	107.74041	0.000000e+000	50.00000	20.00000	0.29464
277.07199	12.66000	 7.10035	107.74041	0.000000e+000	50.00000	20.00000	0.29462
277.33099	12.67000	 7.10083	107.74041	0.000000e+000	50.00000	20.00000	0.29460
277.59000	12.68000	 7.10132	107.74041	0.000000e+000	50.00000	20.00000	0.29458
277.85001	12.69000	 7.10181	107.74041	0.000000e+000	50.00000	20.00000	0.29456
278.10901	12.70000	 7.10229	107.74041	0.000000e+000	50.00000	20.00000	0.29454
278.36700	12.71000	 7.10278	107.74041	0.000000e+000	50.00000	20.00000	0.29452
278.62701	12.72000	 7.10326	107.74041	0.000000e+000	50.00000	20.00000	0.29450
278.62701	12.73000	 7.10326	107.74041	0.000000e+000	50.00000	20.00000	0.29450
278.88501	12.74000	 7.10375	107.74041	0.000000e+000	50.00000	20.00000	0.29448
279.14401	12.75000	 7.10424	107.74041	0.000000e+000	50.00000	20.00000	0.29446
279.40302	12.76000	 7.10721	107.74041	0.000000e+000	50.00000	20.00000	0.29444
279.66101	12.77000	 7.10554	107.74041	0.000000e+000	50.00000	20.00000	0.29442
279.92001	12.78000	 7.11349	107.74041	0.000000e+000	50.00000	20.00000	0.29440
280.17899	12.79000	 7.11962	107.74041	0.000000e+000	50.00000	20.00000	0.29438
280.43701	12.80000	 7.12310	107.74041	0.000000e+000	50.00000	20.00000	0.29436
280.69601	12.81000	 7.12375	107.74041	0.000000e+000	50.00000	20.00000	0.29434
280.95401	12.82000	 7.12324	107.74041	0.000000e+000	50.00000	20.00000	0.29432
281.21301	12.83000	 7.12473	107.74041	0.000000e+000	50.00000	20.00000	0.29430
281.47101	12.84000	 7.12522	107.74105	0.000000e+000	50.00000	20.00000	0.29428
281.72900	12.85000	 7.12571	107.74105	0.000000e+000	50.00000	20.00000	0.29426
281.98801	12.86000	 7.12620	107.74105	0.000000e+000	50.00000	20.00000	0.29424
281.98801	12.87000	 7.12620	107.74105	0.000000e+000	50.00000	20.00000	0.29424
282.24600	12.88000	 7.12669	107.74105	0.000000e+000	50.00000	20.00000	0.29422
282.50400	12.89000	 7.12718	107.74105	0.000000e+000	50.00000	20.00000	0.29420
282.76199	12.90000	 7.12767	107.74105	0.000000e+000	50.00000	20.00000	0.29418
283.01999	12.91000	 7.12816	107.74169	0.000000e+000	50.00000	20.00000	0.29416
283.27802	12.92000	 7.12866	107.74169	0.000000e+000	50.00000	20.00000	0.29414
283.53601	12.93000	 7.12915	107.74169	0.000000e+000	50.00000	20.00000	0.29412
283.79401	12.94000	 7.12964	107.74169	0.000000e+000	50.00000	20.00000	0.29410
284.05200	12.95000	 7.13013	107.74169	0.000000e+000	50.00000	20.00000	0.29408
284.31000	12.96000	 7.13063	107.74169	0.000000e+000	50.00000	20.00000	0.29406
284.56799	12.97000	 7.13112	107.74233	0.000000e+000	50.00000	20.00000	0.29403
284.82501	12.98000	 7.13161	107.74233	0.000000e+000	50.00000	20.00000	0.29401
285.08301	12.99000	 7.13210	107.74553	0.000000e+000	50.00000	20.00000	0.29399
285.08301	13.00000	 7.13210	107.74553	0.000000e+000	50.00000	20.00000	0.29399
285.34000	13.01000	 7.13260	107.74745	0.000000e+000	50.00000	20.00000	0.29397
285.59799	13.02000	 7.13309	107.74873	0.000000e+000	50.00000	20.00000	0.29395
285.85599	13.03000	 7.13359	107.74937	0.000000e+000	50.00000	20.00000	0.29393
286.11401	13.04000	 7.13408	107.75001	0.000000e+000	50.00000	20.00000	0.29391
286.37100	13.05000	 7.13458	107.75065	0.000000e+000	50.00000	20.00000	0.29389
286.62799	13.06000	 7.13507	107.75129	0.000000e+000	50.00000	20.00000	0.29387
286.88599	13.07000	 7.13557	107.75193	0.000000e+000	50.00000	20.00000	0.29385
287.14301	13.08000	 7.13606	107.75193	0.000000e+000	50.00000	20.00000	0.29383
287.39999	13.09000	 7.13656	107.75257	0.000000e+000	50.00000	20.00000	0.29381
287.65701	13.10000	 7.13705	107.75257	0.000000e+000	50.00000	20.00000	0.29379
287.91501	13.11000	 7.13755	107.75321	0.000000e+000	50.00000	20.00000	0.29377
288.17200	13.12000	 7.13804	107.75385	0.000000e+000	50.00000	20.00000	0.29375
288.17200	13.13000	 7.13804	107.75385	0.000000e+000	50.00000	20.00000	0.29375
288.42899	13.14000	 7.13854	107.75385	0.000000e+000	50.00000	20.00000	0.29373
288.68600	13.15000	 7.13904	107.75449	0.000000e+000	50.00000	20.00000	0.29371
288.94299	13.16000	 7.13953	107.75449	0.000000e+000	50.00000	20.00000	0.29369
289.20001	13.17000	 7.14003	107.75513	0.000000e+000	50.00000	20.00000	0.29367
289.45700	13.18000	 7.14053	107.75513	0.000000e+000	50.00000	20.00000	0.29365
289.71399	13.19000	 7.14103	107.75577	0.000000e+000	50.00000	20.00000	0.29363
289.97101	13.20000	 7.14152	107.75577	0.000000e+000	50.00000	20.00000	0.29361
290.22800	13.21000	 7.14202	107.75577	0.000000e+000	50.00000	20.00000	0.29359
290.48401	13.22000	 7.14252	107.75641	0.000000e+000	50.00000	20.00000	0.29357
290.48401	13.23000	 7.14252	107.75641	0.000000e+000	50.00000	20.00000	0.29357
290.74100	13.24000	 7.14684	107.75641	0.000000e+000	50.00000	20.00000	0.29354
290.99799	13.25000	 7.14768	107.75641	0.000000e+000	50.00000	20.00000	0.29352
291.25400	13.26000	 7.14718	107.75641	0.000000e+000	50.00000	20.00000	0.29350
291.51099	13.27000	 7.14651	107.75641	0.000000e+000	50.00000	20.00000	0.29348
291.76700	13.28000	 7.15633	107.75641	0.000000e+000	50.00000	20.00000	0.29346
292.02399	13.29000	 7.16166	107.75641	0.000000e+000	50.00000	20.00000	0.29344
292.28101	13.30000	 7.16266	107.75641	0.000000e+000	50.00000	20.00000	0.29342
292.53699	13.31000	 7.16316	107.75641	0.000000e+000	50.00000	20.00000	0.29340
292.79300	13.32000	 7.16366	107.75641	0.000000e+000	50.00000	20.00000	0.29338
293.04999	13.33000	 7.16416	107.75641	0.000000e+000	50.00000	20.00000	0.29336
293.04999	13.34000	 7.16416	107.75641	0.000000e+000	50.00000	20.00000	0.29336
293.30600	13.35000	 7.16466	107.75641	0.000000e+000	50.00000	20.00000	0.29334
293.56299	13.36000	 7.16517	107.75641	0.000000e+000	50.00000	20.00000	0.29332
293.81900	13.37000	 7.16567	107.75641	0.000000e+000	50.00000	20.00000	0.29330
294.07501	13.38000	 7.16617	107.75641	0.000000e+000	50.00000	20.00000	0.29328
294.33099	13.39000	 7.16668	107.75641	0.000000e+000	50.00000	20.00000	0.29326
294.58701	13.40000	 7.16718	107.75641	0.000000e+000	50.00000	20.00000	0.29324
294.84299	13.41000	 7.17051	107.75641	0.000000e+000	50.00000	20.00000	0.29322
295.09900	13.42000	 7.17468	107.75641	0.000000e+000	50.00000	20.00000	0.29320
295.09900	13.43000	 7.17468	107.75641	0.000000e+000	50.00000	20.00000	0.29320
295.35501	13.44000	 7.17036	107.75705	0.000000e+000	50.00000	20.00000	0.29317
295.61099	13.45000	 7.18136	107.75705	0.000000e+000	50.00000	20.00000	0.29315
295.86700	13.46000	 7.17620	107.75833	0.000000e+000	50.00000	20.00000	0.29313
296.12299	13.47000	 7.17754	107.75961	0.000000e+000	50.00000	20.00000	0.29311
296.37900	13.48000	 7.17804	107.76153	0.000000e+000	50.00000	20.00000	0.29309
296.63501	13.49000	 7.17788	107.76281	0.000000e+000	50.00000	20.00000	0.29307
296.89099	13.50000	 7.18206	107.76409	0.000000e+000	50.00000	20.00000	0.29305
297.14700	13.51000	 7.18656	107.76665	0.000000e+000	50.00000	20.00000	0.29303
297.14700	13.52000	 7.18656	107.76665	0.000000e+000	50.00000	20.00000	0.29303
297.40201	13.53000	 7.18690	107.76729	0.000000e+000	50.00000	20.00000	0.29301
297.65799	13.54000	 7.18491	107.76793	0.000000e+000	50.00000	20.00000	0.29299
297.91299	13.55000	 7.18575	107.76857	0.000000e+000	50.00000	20.00000	0.29297
298.16901	13.56000	 7.18692	107.76857	0.000000e+000	50.00000	20.00000	0.29295
298.42499	13.57000	 7.18843	107.76921	0.000000e+000	50.00000	20.00000	0.29293
298.67999	13.58000	 7.18561	107.76921	0.000000e+000	50.00000	20.00000	0.29291
298.93600	13.59000	 7.18445	107.77049	0.000000e+000	50.00000	20.00000	0.29289
298.93600	13.60000	 7.18445	107.77049	0.000000e+000	50.00000	20.00000	0.29289
299.19101	13.61000	 7.19113	107.77049	0.000000e+000	50.00000	20.00000	0.29286
299.44601	13.62000	 7.18713	107.77113	0.000000e+000	50.00000	20.00000	0.29284
299.70200	13.63000	 7.18798	107.77177	0.000000e+000	50.00000	20.00000	0.29282
299.95700	13.64000	 7.19032	107.77241	0.000000e+000	50.00000	20.00000	0.29280
300.21301	13.65000	 7.19467	107.77305	0.000000e+000	50.00000	20.00000	0.29278
300.46799	13.66000	 7.19484	107.77369	0.000000e+000	50.00000	20.00000	0.29276
300.72299	13.67000	 7.19602	107.77433	0.000000e+000	50.00000	20.00000	0.29274
300.97800	13.68000	 7.19653	107.77497	0.000000e+000	50.00000	20.00000	0.29272
300.97800	13.69000	 7.19653	107.77497	0.000000e+000	50.00000	20.00000	0.29272
301.23300	13.70000	 7.19087	107.77497	0.000000e+000	50.00000	20.00000	0.29270
301.48801	13.71000	 7.19338	107.77561	0.000000e+000	50.00000	20.00000	0.29268
301.74301	13.72000	 7.18856	107.77561	0.000000e+000	50.00000	20.00000	0.29266
301.99799	13.73000	 7.18523	107.77561	0.000000e+000	50.00000	20.00000	0.29264
302.25400	13.74000	 7.18641	107.77561	0.000000e+000	50.00000	20.00000	0.29262
302.50900	13.75000	 7.18892	107.77561	0.000000e+000	50.00000	20.00000	0.29259
302.76401	13.76000	 7.18677	107.77561	0.000000e+000	50.00000	20.00000	0.29257
303.01801	13.77000	 7.18394	107.77561	0.000000e+000	50.00000	20.00000	0.29255
303.01801	13.78000	 7.18394	107.77561	0.000000e+000	50.00000	20.00000	0.29255
303.27301	13.79000	 7.18445	107.77561	0.000000e+000	50.00000	20.00000	0.29253
303.52802	13.80000	 7.18496	107.77561	0.000000e+000	50.00000	20.00000	0.29251
303.78299	13.81000	 7.18548	107.77561	0.000000e+000	50.00000	20.00000	0.29249
304.03799	13.82000	 7.18599	107.77561	0.000000e+000	50.00000	20.00000	0.29247
304.29300	13.83000	 7.18650	107.77561	0.000000e+000	50.00000	20.00000	0.29245
304.54700	13.84000	 7.18701	107.77561	0.000000e+000	50.00000	20.00000	0.29243
304.54700	13.85000	 7.18701	107.77561	0.000000e+000	50.00000	20.00000	0.29243
304.80200	13.86000	 7.18753	107.77561	0.000000e+000	50.00000	20.00000	0.29241
305.05701	13.87000	 7.18804	107.77561	0.000000e+000	50.00000	20.00000	0.29239
305.31100	13.88000	 7.18856	107.77561	0.000000e+000	50.00000	20.00000	0.29236
305.56601	13.89000	 7.18907	107.77561	0.000000e+000	50.00000	20.00000	0.29234
305.82101	13.90000	 7.18959	107.77561	0.000000e+000	50.00000	20.00000	0.29232
306.07501	13.91000	 7.19010	107.77561	0.000000e+000	50.00000	20.00000	0.29230
306.07501	13.92000	 7.19010	107.77561	0.000000e+000	50.00000	20.00000	0.29230
306.32999	13.93000	 7.19062	107.77561	0.000000e+000	50.00000	20.00000	0.29228
306.58401	13.94000	 7.19113	107.77561	0.000000e+000	50.00000	20.00000	0.29226
306.83801	13.95000	 7.19165	107.77561	0.000000e+000	50.00000	20.00000	0.29224
307.09299	13.96000	 7.19216	107.77561	0.000000e+000	50.00000	20.00000	0.29222
307.34698	13.97000	 7.19268	107.77561	0.000000e+000	50.00000	20.00000	0.29220
307.60199	13.98000	 7.18952	107.77561	0.000000e+000	50.00000	20.00000	0.29218
307.85599	13.99000	 7.19371	107.77561	0.000000e+000	50.00000	20.00000	0.29216
307.85599	14.00000	 7.19371	107.77561	0.000000e+000	50.00000	20.00000	0.29216
308.10999	14.01000	 7.19423	107.77561	0.000000e+000	50.00000	20.00000	0.29213
308.36499	14.02000	 7.19475	107.77561	0.000000e+000	50.00000	20.00000	0.29211
308.61899	14.03000	 7.19527	107.77561	0.000000e+000	50.00000	20.00000	0.29209
308.87299	14.04000	 7.19578	107.77561	0.000000e+000	50.00000	20.00000	0.29207
309.12701	14.05000	 7.19630	107.77561	0.000000e+000	50.00000	20.00000	0.29205
309.38101	14.06000	 7.19682	107.77561	0.000000e+000	50.00000	20.00000	0.29203
309.38101	14.07000	 7.19682	107.77561	0.000000e+000	50.00000	20.00000	0.29203
309.63501	14.08000	 7.19734	107.77561	0.000000e+000	50.00000	20.00000	0.29201
309.88901	14.09000	 7.19786	107.77561	0.000000e+000	50.00000	20.00000	0.29199
310.14301	14.10000	 7.19838	107.77561	0.000000e+000	50.00000	20.00000	0.29197
310.39801	14.11000	 7.19890	107.77561	0.000000e+000	50.00000	20.00000	0.29194
310.65100	14.12000	 7.19941	107.77561	0.000000e+000	50.00000	20.00000	0.29192
310.65100	14.13000	 7.19941	107.77561	0.000000e+000	50.00000	20.00000	0.29192
310.90500	14.14000	 7.19994	107.77561	0.000000e+000	50.00000	20.00000	0.29190
311.15900	14.15000	 7.20046	107.77561	0.000000e+000	50.00000	20.00000	0.29188
311.41299	14.16000	 7.20098	107.77561	0.000000e+000	50.00000	20.00000	0.29186
311.66699	14.17000	 7.20150	107.77561	0.000000e+000	50.00000	20.00000	0.29184
311.92099	14.18000	 7.20202	107.77561	0.000000e+000	50.00000	20.00000	0.29182
312.17499	14.19000	 7.20254	107.77561	0.000000e+000	50.00000	20.00000	0.29180
312.42801	14.20000	 7.20306	107.77561	0.000000e+000	50.00000	20.00000	0.29178
312.42801	14.21000	 7.20306	107.77561	0.000000e+000	50.00000	20.00000	0.29178
312.68201	14.22000	 7.20358	107.77561	0.000000e+000	50.00000	20.00000	0.29175
312.93600	14.23000	 7.20410	107.77561	0.000000e+000	50.00000	20.00000	0.29173
313.19000	14.24000	 7.20463	107.77561	0.000000e+000	50.00000	20.00000	0.29171
313.44299	14.25000	 7.20515	107.77561	0.000000e+000	50.00000	20.00000	0.29169
313.69699	14.26000	 7.20567	107.77561	0.000000e+000	50.00000	20.00000	0.29167
313.69699	14.27000	 7.20567	107.77561	0.000000e+000	50.00000	20.00000	0.29167
